Group	Project	BugID	hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk	NDiskTk	NDistCE	RatioDistTk	RatioDistCE
Commons	MATH	201	0	0	1	1	129	7	80	7	0.031262	0.002735
Commons	MATH	859	0	0	0	1	44	6	37	4	0.014459	0.001563
Commons	MATH	204	0	1	1	1	105	4	53	9	0.020711	0.003517
Commons	MATH	1229	0	0	1	1	21	7	17	4	0.006643	0.001563
Commons	MATH	1230	0	0	0	1	49	7	30	1	0.011723	0.000391
Commons	MATH	1231	0	0	0	1	14	2	11	2	0.004299	0.000782
Commons	MATH	209	0	0	1	1	53	1	35	3	0.013677	0.001172
Commons	MATH	1234	0	0	0	1	37	4	27	10	0.010551	0.003908
Commons	MATH	723	0	0	0	1	31	3	20	5	0.007816	0.001954
Commons	MATH	718	0	0	1	1	42	2	28	6	0.010942	0.002345
Commons	MATH	214	0	0	0	0	50	6	32	0	0.012505	0
Commons	MATH	728	0	0	1	1	133	18	69	13	0.026964	0.00508
Commons	MATH	1241	0	0	0	1	32	5	25	4	0.009769	0.001563
Commons	MATH	207	0	0	0	1	17	4	13	1	0.00508	0.000391
Commons	MATH	221	0	0	1	1	94	9	49	6	0.019148	0.002345
Commons	MATH	805	0	0	0	0	30	2	22	0	0.008597	0
Commons	MATH	962	0	0	1	1	23	4	12	3	0.004689	0.001172
Commons	MATH	226	0	0	1	1	87	8	39	19	0.01524	0.007425
Commons	MATH	227	0	0	1	1	95	15	70	11	0.027354	0.004299
Commons	MATH	1255	0	0	0	1	16	1	16	1	0.006252	0.000391
Commons	MATH	744	0	0	0	1	41	2	31	7	0.012114	0.002735
Commons	MATH	1257	0	0	1	1	74	11	59	9	0.023056	0.003517
Commons	MATH	722	0	0	1	1	62	6	39	3	0.01524	0.001172
Commons	MATH	238	0	0	1	1	36	1	19	2	0.007425	0.000782
Commons	MATH	240	0	0	1	1	35	3	31	2	0.012114	0.000782
Commons	MATH	241	0	0	1	1	93	5	52	13	0.02032	0.00508
Commons	MATH	1269	0	0	0	1	27	0	18	1	0.007034	0.000391
Commons	MATH	760	0	0	0	1	28	4	20	2	0.007816	0.000782
Commons	MATH	252	0	0	1	1	50	8	28	6	0.010942	0.002345
Commons	MATH	1277	0	0	1	1	81	13	61	9	0.023837	0.003517
Commons	MATH	640	0	0	0	1	20	1	15	4	0.005862	0.001563
Commons	MATH	770	0	0	0	1	15	5	11	5	0.004299	0.001954
Commons	MATH	1283	0	0	1	1	31	5	23	3	0.008988	0.001172
Commons	MATH	260	0	0	0	1	43	4	26	1	0.01016	0.000391
Commons	MATH	775	0	0	0	1	21	1	13	2	0.00508	0.000782
Commons	MATH	776	0	0	0	1	18	3	12	3	0.004689	0.001172
Commons	MATH	778	0	0	0	1	25	1	15	3	0.005862	0.001172
Commons	MATH	779	0	0	0	1	19	1	13	1	0.00508	0.000391
Commons	MATH	781	0	0	0	1	19	1	14	2	0.005471	0.000782
Commons	MATH	1294	0	0	0	1	56	13	44	6	0.017194	0.002345
Commons	MATH	1295	0	0	0	1	160	12	49	20	0.019148	0.007816
Commons	MATH	1296	0	0	1	1	43	2	23	5	0.008988	0.001954
Commons	MATH	273	0	0	0	1	39	4	31	1	0.012114	0.000391
Commons	MATH	274	0	0	0	1	56	5	34	1	0.013286	0.000391
Commons	MATH	1300	0	0	0	1	47	6	37	4	0.014459	0.001563
Commons	MATH	789	0	0	0	1	127	11	72	5	0.028136	0.001954
Commons	MATH	790	0	0	0	1	45	4	30	1	0.011723	0.000391
Commons	MATH	279	0	0	1	1	48	2	32	3	0.012505	0.001172
Commons	MATH	280	0	1	1	1	73	11	41	13	0.016022	0.00508
Commons	MATH	282	0	0	0	1	9	2	7	3	0.002735	0.001172
Commons	MATH	283	0	0	0	1	20	5	15	3	0.005862	0.001172
Commons	MATH	286	0	0	1	1	116	3	53	9	0.020711	0.003517
Commons	MATH	288	0	0	1	1	110	4	49	11	0.019148	0.004299
Commons	MATH	555	0	0	0	1	25	2	18	5	0.007034	0.001954
Commons	MATH	290	0	0	1	1	44	2	33	12	0.012896	0.004689
Commons	MATH	803	0	0	1	1	78	4	45	16	0.017585	0.006252
Commons	MATH	292	0	0	0	1	28	2	16	2	0.006252	0.000782
Commons	MATH	293	0	0	1	1	231	15	75	22	0.029308	0.008597
Commons	MATH	294	0	0	1	1	92	7	49	16	0.019148	0.006252
Commons	MATH	296	0	0	0	1	83	7	50	3	0.019539	0.001172
Commons	MATH	297	0	0	1	1	48	7	33	12	0.012896	0.004689
Commons	MATH	298	0	0	0	1	32	4	20	3	0.007816	0.001172
Commons	MATH	812	0	0	0	1	63	10	44	6	0.017194	0.002345
Commons	MATH	813	0	0	1	1	217	4	62	17	0.024228	0.006643
Commons	MATH	305	0	1	1	1	113	13	40	23	0.015631	0.008988
Commons	MATH	306	0	0	1	1	46	4	32	1	0.012505	0.000391
Commons	MATH	307	0	0	0	1	47	6	27	5	0.010551	0.001954
Commons	MATH	308	0	1	1	1	164	10	75	28	0.029308	0.010942
Commons	MATH	309	0	0	1	1	57	3	29	3	0.011333	0.001172
Commons	MATH	825	0	0	0	1	24	3	21	2	0.008206	0.000782
Commons	MATH	828	0	0	0	1	97	12	68	2	0.026573	0.000782
Commons	MATH	318	0	0	1	1	77	1	41	17	0.016022	0.006643
Commons	MATH	821	0	0	0	1	48	10	38	5	0.01485	0.001954
Commons	MATH	320	0	0	0	1	69	6	52	6	0.02032	0.002345
Commons	MATH	322	0	0	0	0	97	2	56	0	0.021884	0
Commons	MATH	835	0	0	0	1	42	1	27	2	0.010551	0.000782
Commons	MATH	836	0	0	1	1	179	18	125	7	0.048847	0.002735
Commons	MATH	326	0	0	1	1	104	7	58	14	0.022665	0.005471
Commons	MATH	840	0	0	0	1	21	3	18	2	0.007034	0.000782
Commons	MATH	843	0	0	1	1	82	4	56	4	0.021884	0.001563
Commons	MATH	1356	0	0	1	1	30	4	17	3	0.006643	0.001172
Commons	MATH	848	0	0	0	1	15	4	13	3	0.00508	0.001172
Commons	MATH	338	0	0	1	1	169	41	97	15	0.037905	0.005862
Commons	MATH	1251	0	0	0	1	13	1	12	3	0.004689	0.001172
Commons	MATH	341	0	0	0	1	30	7	24	2	0.009379	0.000782
Commons	MATH	343	0	0	0	1	26	0	22	2	0.008597	0.000782
Commons	MATH	344	0	0	0	1	26	1	20	1	0.007816	0.000391
Commons	MATH	996	0	0	1	1	25	0	15	1	0.005862	0.000391
Commons	MATH	347	0	0	0	1	48	3	32	3	0.012505	0.001172
Commons	MATH	352	0	0	1	1	168	20	118	3	0.046112	0.001172
Commons	MATH	864	0	0	0	1	48	5	35	4	0.013677	0.001563
Commons	MATH	358	0	0	1	1	70	9	39	10	0.01524	0.003908
Commons	MATH	1384	1	0	0	1	94	14	60	7	0.023447	0.002735
Commons	MATH	572	0	0	0	1	24	3	18	3	0.007034	0.001172
Commons	MATH	362	0	0	0	1	17	2	12	2	0.004689	0.000782
Commons	MATH	365	0	0	0	1	47	5	42	6	0.016413	0.002345
Commons	MATH	367	0	0	1	1	274	11	84	41	0.032825	0.016022
Commons	MATH	368	0	0	0	1	18	5	15	3	0.005862	0.001172
Commons	MATH	369	0	0	1	1	39	3	18	6	0.007034	0.002345
Commons	MATH	371	0	0	1	1	84	5	48	6	0.018757	0.002345
Commons	MATH	1396	0	0	1	1	44	5	28	7	0.010942	0.002735
Commons	MATH	373	1	0	0	1	63	6	40	2	0.015631	0.000782
Commons	MATH	377	0	0	0	1	37	6	27	5	0.010551	0.001954
Commons	MATH	891	0	0	0	1	35	7	26	4	0.01016	0.001563
Commons	MATH	380	0	0	0	1	27	5	22	2	0.008597	0.000782
Commons	MATH	382	0	0	0	1	17	1	14	3	0.005471	0.001172
Commons	MATH	899	0	0	0	1	30	2	21	3	0.008206	0.001172
Commons	MATH	900	0	0	0	1	43	14	37	1	0.014459	0.000391
Commons	MATH	391	0	0	0	1	39	1	27	2	0.010551	0.000782
Commons	MATH	392	0	0	1	1	27	3	19	7	0.007425	0.002735
Commons	MATH	905	0	0	1	1	51	1	28	7	0.010942	0.002735
Commons	MATH	395	0	0	0	1	55	5	39	5	0.01524	0.001954
Commons	MATH	397	0	0	1	1	94	15	73	15	0.028527	0.005862
Commons	MATH	398	0	0	0	1	31	5	18	3	0.007034	0.001172
Commons	MATH	1005	0	0	1	1	22	6	16	6	0.006252	0.002345
Commons	MATH	914	0	0	0	1	38	1	28	1	0.010942	0.000391
Commons	MATH	404	0	0	0	1	97	9	63	4	0.024619	0.001563
Commons	MATH	405	0	0	0	1	28	1	21	2	0.008206	0.000782
Commons	MATH	406	0	0	0	0	21	1	17	0	0.006643	0
Commons	MATH	798	0	0	0	1	25	2	20	2	0.007816	0.000782
Commons	MATH	408	0	0	0	1	23	2	17	1	0.006643	0.000391
Commons	MATH	409	0	0	0	0	24	1	19	0	0.007425	0
Commons	MATH	410	0	0	0	1	15	1	10	1	0.003908	0.000391
Commons	MATH	411	0	0	0	1	41	4	28	1	0.010942	0.000391
Commons	MATH	415	0	0	0	1	17	2	11	2	0.004299	0.000782
Commons	MATH	929	0	0	1	1	12	2	10	3	0.003908	0.001172
Commons	MATH	418	0	0	0	1	46	13	40	2	0.015631	0.000782
Commons	MATH	421	0	0	0	1	102	7	59	1	0.023056	0.000391
Commons	MATH	429	0	0	0	1	12	1	9	1	0.003517	0.000391
Commons	MATH	1310	0	0	0	1	92	20	63	1	0.024619	0.000391
Commons	MATH	949	0	0	1	1	71	14	49	18	0.019148	0.007034
Commons	MATH	927	0	0	0	1	44	6	29	6	0.011333	0.002345
Commons	MATH	782	0	0	0	1	36	3	29	1	0.011333	0.000391
Commons	MATH	844	0	0	0	1	17	6	14	4	0.005471	0.001563
Commons	MATH	930	0	0	1	1	738	103	135	14	0.052755	0.005471
Commons	MATH	465	0	0	1	1	78	3	45	13	0.017585	0.00508
Commons	MATH	466	0	0	0	1	19	2	15	2	0.005862	0.000782
Commons	MATH	467	0	0	1	1	49	8	31	4	0.012114	0.001563
Commons	MATH	1209	0	0	0	1	59	12	34	6	0.013286	0.002345
Commons	MATH	985	0	0	1	1	310	22	94	19	0.036733	0.007425
Commons	MATH	479	0	0	1	1	35	1	15	5	0.005862	0.001954
Commons	MATH	480	0	0	0	1	13	0	11	1	0.004299	0.000391
Commons	MATH	993	0	0	1	1	47	7	42	7	0.016413	0.002735
Commons	MATH	482	0	0	0	1	24	1	13	2	0.00508	0.000782
Commons	MATH	483	0	0	1	1	72	2	21	3	0.008206	0.001172
Commons	MATH	484	0	0	0	1	207	19	118	3	0.046112	0.001172
Commons	MATH	486	0	0	0	1	51	3	30	5	0.011723	0.001954
Commons	MATH	489	0	0	1	1	36	1	24	1	0.009379	0.000391
Commons	MATH	493	0	0	0	1	44	0	17	2	0.006643	0.000782
Commons	MATH	494	0	0	0	1	286	5	28	3	0.010942	0.001172
Commons	MATH	505	0	0	0	1	43	5	30	1	0.011723	0.000391
Commons	MATH	506	0	0	0	1	32	2	20	1	0.007816	0.000391
Commons	MATH	1022	0	0	0	1	132	11	39	6	0.01524	0.002345
Commons	WEAVER	11	0	0	0	1	33	18	22	2	0.564103	0.051282
Commons	WEAVER	15	0	0	0	0	21	17	21	0	0.538462	0
JBoss	ENTESB	3072	0	0	0	0	10	2	6	0	0.007566	0
JBoss	ENTESB	257	0	0	0	0	18	3	10	0	0.01261	0
JBoss	ENTESB	1154	1	0	0	0	48	11	33	0	0.041614	0
JBoss	ENTESB	2305	0	0	0	0	22	7	16	0	0.020177	0
JBoss	ENTESB	648	0	0	0	1	81	2	33	1	0.041614	0.001261
JBoss	ENTESB	522	1	0	1	1	145	28	79	5	0.099622	0.006305
JBoss	ENTESB	523	0	0	0	0	17	2	11	0	0.013871	0
JBoss	ENTESB	652	0	0	0	1	16	7	15	1	0.018916	0.001261
JBoss	ENTESB	4622	0	0	0	0	15	1	12	0	0.015132	0
JBoss	ENTESB	3457	0	1	0	1	112	15	40	12	0.050441	0.015132
JBoss	ENTESB	2582	0	0	0	0	28	4	21	0	0.026482	0
JBoss	ENTESB	665	1	0	0	0	56	1	27	0	0.034048	0
JBoss	ENTESB	2202	0	0	0	1	181	8	46	24	0.058008	0.030265
JBoss	ENTESB	3099	0	0	0	1	618	71	148	18	0.186633	0.022699
JBoss	ENTESB	1181	0	1	0	1	615	58	117	75	0.147541	0.094578
JBoss	ENTESB	2592	0	0	0	1	26	4	18	1	0.022699	0.001261
JBoss	ENTESB	418	0	0	0	1	85	3	24	1	0.030265	0.001261
JBoss	ENTESB	419	0	0	0	1	300	44	111	19	0.139975	0.02396
JBoss	ENTESB	932	0	0	0	1	85	10	45	2	0.056747	0.002522
JBoss	ENTESB	936	0	0	0	1	38	3	20	1	0.025221	0.001261
JBoss	ENTESB	937	0	0	0	0	24	0	12	0	0.015132	0
JBoss	ENTESB	605	0	0	0	1	106	24	61	4	0.076923	0.005044
JBoss	ENTESB	2980	0	0	0	0	27	2	14	0	0.017654	0
JBoss	ENTESB	693	1	0	0	1	73	4	29	2	0.03657	0.002522
JBoss	ENTESB	1249	0	0	0	1	101	7	43	4	0.054224	0.005044
JBoss	ENTESB	2620	0	0	0	0	81	11	31	0	0.039092	0
JBoss	ENTESB	3008	0	0	0	1	25	8	18	1	0.022699	0.001261
JBoss	ENTESB	3522	0	0	0	0	25	5	16	0	0.020177	0
JBoss	ENTESB	1035	0	0	0	1	22	2	17	2	0.021438	0.002522
JBoss	ENTESB	2913	0	0	0	0	6	1	6	0	0.007566	0
JBoss	ENTESB	1225	0	0	0	1	129	15	48	3	0.06053	0.003783
JBoss	ENTESB	587	0	0	0	1	90	19	52	4	0.065574	0.005044
JBoss	ENTESB	3276	0	0	0	1	63	17	46	11	0.058008	0.013871
JBoss	ENTESB	591	0	0	0	1	34	6	24	1	0.030265	0.001261
JBoss	ENTESB	1236	0	1	0	1	57	8	33	7	0.041614	0.008827
JBoss	ENTESB	601	0	0	1	1	50	7	28	6	0.035309	0.007566
JBoss	ENTESB	5213	0	0	0	0	3	3	3	0	0.003783	0
JBoss	ENTESB	2910	0	0	0	0	62	5	28	0	0.035309	0
JBoss	ENTESB	3040	0	1	0	1	220	27	68	36	0.08575	0.045397
JBoss	ENTESB	737	0	0	0	1	6	1	6	1	0.007566	0.001261
JBoss	ENTESB	2787	0	1	0	1	70	9	36	6	0.045397	0.007566
JBoss	ENTESB	102	0	0	0	0	19	4	12	0	0.015132	0
JBoss	ENTESB	1260	0	0	0	0	37	5	20	0	0.025221	0
JBoss	ENTESB	241	0	0	0	1	54	3	29	2	0.03657	0.002522
JBoss	ENTESB	498	0	0	1	1	361	18	56	8	0.070618	0.010088
JBoss	ENTESB	1150	0	0	0	1	144	15	63	13	0.079445	0.016393
JBoss	ENTESB	4961	0	0	0	1	69	2	28	2	0.035309	0.002522
JBoss	JBMETA	386	0	0	1	1	109	19	45	6	0.087891	0.011719
JBoss	JBMETA	286	0	0	0	1	10	7	10	1	0.019531	0.001953
JBoss	JBMETA	289	0	1	0	1	1545	105	149	89	0.291016	0.173828
JBoss	JBMETA	290	0	0	0	0	20	8	17	0	0.033203	0
JBoss	JBMETA	291	0	0	0	1	34	7	25	6	0.048828	0.011719
JBoss	JBMETA	301	0	0	0	1	31	7	23	4	0.044922	0.007812
JBoss	JBMETA	302	0	0	0	1	28	3	16	1	0.03125	0.001953
JBoss	JBMETA	305	0	0	1	1	126	31	60	2	0.117188	0.003906
JBoss	JBMETA	315	0	0	0	1	27	1	13	4	0.025391	0.007812
JBoss	JBMETA	317	0	0	0	1	76	5	33	6	0.064453	0.011719
JBoss	JBMETA	320	0	0	0	0	7	3	7	0	0.013672	0
JBoss	JBMETA	324	0	0	0	0	80	12	38	0	0.074219	0
JBoss	JBMETA	326	0	0	0	0	15	4	13	0	0.025391	0
JBoss	JBMETA	327	0	0	0	1	12	5	12	1	0.023438	0.001953
JBoss	JBMETA	207	0	1	0	1	494	67	116	60	0.226562	0.117188
JBoss	JBMETA	336	0	0	0	1	6	1	6	1	0.011719	0.001953
JBoss	JBMETA	338	0	0	0	0	6	2	6	0	0.011719	0
JBoss	JBMETA	348	0	0	0	1	12	5	11	2	0.021484	0.003906
JBoss	JBMETA	351	0	0	0	0	7	3	6	0	0.011719	0
JBoss	JBMETA	354	0	0	0	0	4	1	4	0	0.007812	0
JBoss	JBMETA	355	0	0	0	1	10	2	7	1	0.013672	0.001953
JBoss	JBMETA	228	0	0	0	1	33	2	15	1	0.029297	0.001953
JBoss	JBMETA	364	0	0	0	1	155	28	68	11	0.132812	0.021484
JBoss	JBMETA	371	0	0	0	1	46	16	31	2	0.060547	0.003906
JBoss	JBMETA	377	0	0	0	1	44	8	31	3	0.060547	0.005859
JBoss	JBMETA	379	0	1	1	1	235	25	67	27	0.130859	0.052734
Wildfly	ELY	256	0	0	0	1	29	21	28	6	0.077348	0.016575
Wildfly	ELY	385	0	0	0	1	21	3	17	1	0.046961	0.002762
Wildfly	ELY	395	0	0	0	1	68	18	33	7	0.09116	0.019337
Wildfly	ELY	654	0	0	0	1	18	7	9	3	0.024862	0.008287
Wildfly	ELY	401	0	0	0	0	37	8	27	0	0.074586	0
Wildfly	ELY	537	0	0	0	1	59	10	25	6	0.069061	0.016575
Wildfly	ELY	538	0	0	0	1	34	7	25	3	0.069061	0.008287
Wildfly	ELY	542	0	0	0	1	31	7	20	4	0.055249	0.01105
Wildfly	ELY	543	0	0	0	1	42	5	28	7	0.077348	0.019337
Wildfly	ELY	545	0	0	0	1	25	7	16	5	0.044199	0.013812
Wildfly	ELY	546	0	0	0	1	48	5	30	4	0.082873	0.01105
Wildfly	ELY	808	0	0	1	1	27	17	19	8	0.052486	0.022099
Wildfly	ELY	429	0	0	0	1	37	8	29	4	0.08011	0.01105
Wildfly	ELY	691	0	0	0	1	159	28	48	3	0.132597	0.008287
Wildfly	ELY	692	0	0	0	1	20	8	11	2	0.030387	0.005525
Wildfly	ELY	589	0	0	0	1	16	5	11	1	0.030387	0.002762
Wildfly	ELY	610	0	0	0	1	50	11	35	7	0.096685	0.019337
Wildfly	ELY	611	0	0	0	1	31	11	23	5	0.063536	0.013812
Wildfly	ELY	612	0	0	0	1	57	5	32	8	0.088398	0.022099
Wildfly	ELY	614	0	0	0	1	20	4	14	2	0.038674	0.005525
Wildfly	ELY	627	0	0	0	1	138	62	91	7	0.251381	0.019337
Wildfly	ELY	757	0	0	0	1	27	9	17	4	0.046961	0.01105
Wildfly	ELY	502	0	0	0	1	13	2	7	1	0.019337	0.002762
Wildfly	ELY	634	0	0	0	0	19	1	12	0	0.033149	0
Wildfly	ELY	637	0	0	0	0	19	0	12	0	0.033149	0
Wildfly	SWARM	571	0	0	0	1	43	2	30	3	0.027076	0.002708
Wildfly	SWARM	516	0	0	0	1	22	1	14	1	0.012635	0.000903
Wildfly	SWARM	385	0	0	0	1	112	9	69	12	0.062274	0.01083
Wildfly	SWARM	522	0	0	1	1	123	8	40	4	0.036101	0.00361
Wildfly	SWARM	527	0	0	1	1	72	8	44	12	0.039711	0.01083
Wildfly	SWARM	528	0	0	1	1	183	5	44	7	0.039711	0.006318
Wildfly	SWARM	657	0	0	0	1	111	18	62	11	0.055957	0.009928
Wildfly	SWARM	403	0	0	0	1	19	2	11	2	0.009928	0.001805
Wildfly	SWARM	276	0	1	0	1	303	3	64	36	0.057762	0.032491
Wildfly	SWARM	662	0	0	0	1	19	7	19	4	0.017148	0.00361
Wildfly	SWARM	793	0	0	1	1	152	10	68	8	0.061372	0.00722
Wildfly	SWARM	667	0	0	0	1	39	2	28	5	0.025271	0.004513
Wildfly	SWARM	751	0	0	1	1	634	30	84	26	0.075812	0.023466
Wildfly	SWARM	669	0	0	0	1	288	43	131	12	0.118231	0.01083
Wildfly	SWARM	543	0	0	0	1	347	51	126	22	0.113718	0.019856
Wildfly	SWARM	544	0	0	0	1	363	34	90	67	0.081227	0.060469
Wildfly	SWARM	551	0	0	0	1	28	4	21	4	0.018953	0.00361
Wildfly	SWARM	553	0	0	0	1	49	10	40	5	0.036101	0.004513
Wildfly	SWARM	556	0	0	0	0	7	5	7	0	0.006318	0
Wildfly	SWARM	500	0	0	0	0	7	0	7	0	0.006318	0
Wildfly	SWARM	189	0	0	0	1	46	9	32	2	0.028881	0.001805
Wildfly	SWARM	690	0	0	0	1	21	4	15	1	0.013538	0.000903
Wildfly	SWARM	691	0	0	0	1	31	3	17	3	0.015343	0.002708
Wildfly	SWARM	564	0	0	0	1	30	5	21	2	0.018953	0.001805
Wildfly	SWARM	309	0	0	1	1	66	16	52	5	0.046931	0.004513
Wildfly	SWARM	479	0	0	0	0	12	2	8	0	0.00722	0
Wildfly	SWARM	394	0	0	0	0	10	1	10	0	0.009025	0
Wildfly	SWARM	697	0	0	0	1	101	20	55	6	0.049639	0.005415
Wildfly	SWARM	863	1	0	1	1	364	62	175	17	0.157942	0.015343
Wildfly	SWARM	671	0	1	0	1	414	20	101	57	0.091155	0.051444
Wildfly	SWARM	445	0	0	1	1	16	1	8	1	0.00722	0.000903
Wildfly	SWARM	574	0	1	0	1	215	39	94	32	0.084838	0.028881
Wildfly	SWARM	575	0	0	0	1	84	10	53	5	0.047834	0.004513
Wildfly	SWARM	705	0	1	0	1	367	13	82	49	0.074007	0.044224
Wildfly	SWARM	710	0	0	0	1	144	12	42	20	0.037906	0.018051
Wildfly	SWARM	844	0	0	0	0	7	1	6	0	0.005415	0
Wildfly	SWARM	586	0	0	0	1	30	5	26	3	0.023466	0.002708
Wildfly	SWARM	587	0	0	0	1	20	0	16	1	0.01444	0.000903
Wildfly	SWARM	588	0	0	0	1	30	6	28	5	0.025271	0.004513
Wildfly	SWARM	846	0	0	0	1	42	7	33	3	0.029783	0.002708
Wildfly	SWARM	337	0	0	0	1	143	25	88	5	0.079422	0.004513
Wildfly	SWARM	472	0	0	0	0	17	5	13	0	0.011733	0
Wildfly	SWARM	607	0	1	0	1	527	29	120	66	0.108303	0.059567
Wildfly	SWARM	611	0	0	0	1	80	3	31	5	0.027978	0.004513
Wildfly	SWARM	485	0	0	0	1	34	9	25	3	0.022563	0.002708
Wildfly	SWARM	486	0	0	0	1	76	10	48	7	0.043321	0.006318
Wildfly	SWARM	615	0	1	1	1	90	13	52	6	0.046931	0.005415
Wildfly	SWARM	700	0	0	0	1	57	12	39	7	0.035199	0.006318
Wildfly	SWARM	493	0	0	0	1	4	1	4	1	0.00361	0.000903
Wildfly	SWARM	879	0	0	0	1	32	5	27	3	0.024368	0.002708
Wildfly	SWARM	497	0	0	0	1	129	5	25	5	0.022563	0.004513
Wildfly	SWARM	884	0	0	0	1	73	9	29	3	0.026173	0.002708
Wildfly	SWARM	757	0	1	1	1	553	45	115	50	0.103791	0.045126
Wildfly	SWARM	681	0	0	0	0	51	8	21	0	0.018953	0
Wildfly	SWARM	248	0	0	0	1	62	6	44	1	0.039711	0.000903
Wildfly	SWARM	249	0	0	0	0	13	2	12	0	0.01083	0
Wildfly	SWARM	762	0	0	0	1	86	10	64	5	0.057762	0.004513
Wildfly	SWARM	635	0	0	0	1	3	1	3	1	0.002708	0.000903
Wildfly	WFARQ	4	0	0	1	1	132	48	48	4	1	0.083333
Wildfly	WFCORE	5	0	0	1	1	29	4	20	4	0.005596	0.001119
Wildfly	WFCORE	7	0	0	0	1	169	6	82	21	0.022943	0.005876
Wildfly	WFCORE	8	0	0	0	1	48	6	40	1	0.011192	0.00028
Wildfly	WFCORE	2083	0	0	0	0	37	5	25	0	0.006995	0
Wildfly	WFCORE	46	0	0	0	1	4	1	4	1	0.001119	0.00028
Wildfly	WFCORE	50	0	0	0	0	21	0	16	0	0.004477	0
Wildfly	WFCORE	58	0	0	0	1	408	15	112	56	0.031337	0.015669
Wildfly	WFCORE	64	0	0	1	1	146	5	69	6	0.019306	0.001679
Wildfly	WFCORE	65	0	0	0	0	23	0	14	0	0.003917	0
Wildfly	WFCORE	67	0	0	0	0	52	0	23	0	0.006435	0
Wildfly	WFCORE	69	0	0	1	1	162	8	55	16	0.015389	0.004477
Wildfly	WFCORE	71	0	0	0	1	34	2	22	3	0.006156	0.000839
Wildfly	WFCORE	72	0	0	0	1	18	0	13	1	0.003637	0.00028
Wildfly	WFCORE	79	0	0	0	1	4	1	4	1	0.001119	0.00028
Wildfly	WFCORE	82	0	0	0	1	53	2	36	1	0.010073	0.00028
Wildfly	WFCORE	87	0	0	0	0	16	0	10	0	0.002798	0
Wildfly	WFCORE	88	0	0	0	0	54	4	37	0	0.010353	0
Wildfly	WFCORE	92	0	0	0	1	208	4	65	34	0.018187	0.009513
Wildfly	WFCORE	95	0	0	0	1	6	2	5	2	0.001399	0.00056
Wildfly	WFCORE	114	0	0	0	1	28	2	19	3	0.005316	0.000839
Wildfly	WFCORE	117	0	0	0	1	49	3	31	1	0.008674	0.00028
Wildfly	WFCORE	125	0	0	0	1	95	6	52	6	0.01455	0.001679
Wildfly	WFCORE	128	0	0	1	1	528	34	129	56	0.036094	0.015669
Wildfly	WFCORE	132	0	0	0	1	39	1	21	1	0.005876	0.00028
Wildfly	WFCORE	140	0	0	0	1	58	1	25	2	0.006995	0.00056
Wildfly	WFCORE	145	0	0	0	1	63	0	29	2	0.008114	0.00056
Wildfly	WFCORE	154	0	0	0	1	15	2	11	1	0.003078	0.00028
Wildfly	WFCORE	172	0	0	0	1	43	0	29	2	0.008114	0.00056
Wildfly	WFCORE	190	0	0	0	0	10	2	10	0	0.002798	0
Wildfly	WFCORE	191	0	0	0	0	6	0	6	0	0.001679	0
Wildfly	WFCORE	196	0	0	0	1	452	23	128	51	0.035814	0.01427
Wildfly	WFCORE	202	1	0	0	1	612	42	172	75	0.048125	0.020985
Wildfly	WFCORE	205	0	0	0	1	85	5	64	7	0.017907	0.001959
Wildfly	WFCORE	207	0	0	0	0	17	1	10	0	0.002798	0
Wildfly	WFCORE	210	0	0	0	1	67	3	42	5	0.011752	0.001399
Wildfly	WFCORE	213	1	0	0	1	90	2	62	2	0.017348	0.00056
Wildfly	WFCORE	221	0	0	0	1	9	0	9	1	0.002518	0.00028
Wildfly	WFCORE	226	0	0	0	1	23	0	16	3	0.004477	0.000839
Wildfly	WFCORE	229	0	0	1	1	465	5	102	47	0.028539	0.013151
Wildfly	WFCORE	230	0	0	1	1	66	5	37	4	0.010353	0.001119
Wildfly	WFCORE	232	1	0	0	1	282	21	119	39	0.033296	0.010912
Wildfly	WFCORE	233	0	0	0	1	34	2	24	1	0.006715	0.00028
Wildfly	WFCORE	243	0	0	1	1	55	6	38	13	0.010632	0.003637
Wildfly	WFCORE	263	0	0	0	0	122	1	55	0	0.015389	0
Wildfly	WFCORE	267	0	0	0	1	76	2	42	3	0.011752	0.000839
Wildfly	WFCORE	268	0	0	0	1	27	0	19	1	0.005316	0.00028
Wildfly	WFCORE	283	0	0	0	0	6	2	6	0	0.001679	0
Wildfly	WFCORE	285	0	0	0	0	16	1	11	0	0.003078	0
Wildfly	WFCORE	286	0	0	0	1	12	2	11	2	0.003078	0.00056
Wildfly	WFCORE	438	0	0	0	0	10	0	9	0	0.002518	0
Wildfly	WFCORE	439	0	0	0	1	29	2	21	1	0.005876	0.00028
Wildfly	WFCORE	442	0	0	0	1	478	9	75	13	0.020985	0.003637
Wildfly	WFCORE	449	0	0	0	1	196	17	77	33	0.021544	0.009233
Wildfly	WFCORE	451	0	0	0	1	49	6	37	3	0.010353	0.000839
Wildfly	WFCORE	484	0	1	0	1	127	7	42	28	0.011752	0.007834
Wildfly	WFCORE	489	0	0	1	1	38	4	23	7	0.006435	0.001959
Wildfly	WFCORE	492	0	0	0	1	45	6	28	5	0.007834	0.001399
Wildfly	WFCORE	495	1	0	0	1	190	5	82	7	0.022943	0.001959
