Group	Project	BugID	NTk	NLocalTk	NDistTk	NDistCE
Wildfly	WFLY	5140	16401	6	123	79
Wildfly	WFLY	5143	52	0	34	0
Wildfly	WFLY	5145	96	1	39	2
Wildfly	WFLY	3099	18	1	9	0
Wildfly	WFLY	6840	43	1	24	0
Wildfly	WFLY	3103	23	3	14	3
Wildfly	WFLY	3104	582	16	125	37
Wildfly	WFLY	5153	224	2	58	2
Wildfly	WFLY	3106	51	0	20	0
Wildfly	WFLY	3108	194	6	81	19
Wildfly	WFLY	2225	17	2	15	3
Wildfly	WFLY	3112	241	30	125	23
Wildfly	WFLY	3118	89	0	53	3
Wildfly	WFLY	5167	273	20	95	43
Wildfly	WFLY	2227	3	0	3	1
Wildfly	WFLY	3124	88	8	34	19
Wildfly	WFLY	2911	843	8	146	119
Wildfly	WFLY	5180	147	3	62	26
Wildfly	WFLY	3133	20	1	17	0
Wildfly	WFLY	5184	320	10	117	54
Wildfly	WFLY	5186	2105	14	280	205
Wildfly	WFLY	5188	124	4	88	5
Wildfly	WFLY	5189	75	3	53	1
Wildfly	WFLY	5192	79	2	47	1
Wildfly	WFLY	5195	413	19	125	33
Wildfly	WFLY	5197	221	10	68	37
Wildfly	WFLY	5199	210	8	97	8
Wildfly	WFLY	5200	39	2	27	0
Wildfly	WFLY	5203	8	0	8	0
Wildfly	WFLY	5204	7	0	6	0
Wildfly	WFLY	7694	29	0	18	0
Wildfly	WFLY	7061	72	3	38	2
Wildfly	WFLY	3163	95	8	60	1
Wildfly	WFLY	6652	334	25	112	49
Wildfly	WFLY	5215	41	0	17	0
Wildfly	WFLY	7386	7	0	7	0
Wildfly	WFLY	6672	53	1	32	4
Wildfly	WFLY	3260	28	1	20	5
Wildfly	WFLY	6857	28	0	22	0
Wildfly	WFLY	3180	53	0	39	1
Wildfly	WFLY	5231	122	1	45	2
Wildfly	WFLY	7281	778	5	167	97
Wildfly	WFLY	7282	89	6	60	4
Wildfly	WFLY	5236	80	4	41	4
Wildfly	WFLY	5238	161	4	53	5
Wildfly	WFLY	5239	267	14	80	9
Wildfly	WFLY	3192	42	1	29	2
Wildfly	WFLY	5242	107	4	58	4
Wildfly	WFLY	3198	25	1	15	2
Wildfly	WFLY	6926	464	4	172	50
Wildfly	WFLY	2923	26	2	21	1
Wildfly	WFLY	5253	51	1	24	0
Wildfly	WFLY	3207	1605	9	188	79
Wildfly	WFLY	5260	271	9	72	49
Wildfly	WFLY	7309	119	9	63	15
Wildfly	WFLY	3214	78	7	51	5
Wildfly	WFLY	5263	67	8	33	8
Wildfly	WFLY	5656	66	1	42	0
Wildfly	WFLY	3218	17	0	16	3
Wildfly	WFLY	3221	42	1	34	3
Wildfly	WFLY	3131	509	14	111	59
Wildfly	WFLY	3228	138	3	51	1
Wildfly	WFLY	5280	28	0	15	0
Wildfly	WFLY	7330	79	4	43	4
Wildfly	WFLY	5283	89	8	46	6
Wildfly	WFLY	3237	21	0	11	0
Wildfly	WFLY	3240	20	2	19	0
Wildfly	WFLY	3241	5	0	5	0
Wildfly	WFLY	5661	25	3	19	2
Wildfly	WFLY	3248	20	1	15	0
Wildfly	WFLY	5298	6	2	6	1
Wildfly	WFLY	3252	559	44	178	68
Wildfly	WFLY	3255	495	6	107	78
Wildfly	WFLY	3259	510	1	110	48
Wildfly	WFLY	5308	664	21	155	76
Wildfly	WFLY	2291	29	0	20	1
Wildfly	WFLY	5322	2616	9	360	87
Wildfly	WFLY	5323	9	0	9	0
Wildfly	WFLY	7372	8	0	8	0
Wildfly	WFLY	2564	135	3	70	7
Wildfly	WFLY	3280	150	3	90	3
Wildfly	WFLY	5331	469	8	130	56
Wildfly	WFLY	5333	183	6	72	23
Wildfly	WFLY	5335	3467	10	438	143
Wildfly	WFLY	5337	324	3	78	49
Wildfly	WFLY	3290	24	0	14	1
Wildfly	WFLY	7387	8	0	8	0
Wildfly	WFLY	5340	90	4	46	3
Wildfly	WFLY	2938	6	0	6	1
Wildfly	WFLY	3302	41	5	34	2
Wildfly	WFLY	3315	60	6	34	7
Wildfly	WFLY	3304	17	2	14	1
Wildfly	WFLY	5354	6	0	6	1
Wildfly	WFLY	5355	31	0	22	2
Wildfly	WFLY	7405	194	10	66	9
Wildfly	WFLY	5359	40	1	21	0
Wildfly	WFLY	5360	39	0	22	0
Wildfly	WFLY	7410	18	1	13	2
Wildfly	WFLY	5363	53	0	25	0
Wildfly	WFLY	7413	6	0	6	0
Wildfly	WFLY	1271	670	12	138	59
Wildfly	WFLY	2260	75	5	51	5
Wildfly	WFLY	5370	380	8	113	65
Wildfly	WFLY	5372	291	0	61	24
Wildfly	WFLY	3329	27	0	18	0
Wildfly	WFLY	7426	21	0	11	0
Wildfly	WFLY	3331	727	25	153	111
Wildfly	WFLY	5380	212	4	69	27
Wildfly	WFLY	3334	45	0	27	1
Wildfly	WFLY	7431	37	0	23	0
Wildfly	WFLY	5384	39	2	28	2
Wildfly	WFLY	1289	73	4	43	3
Wildfly	WFLY	3338	274	9	122	35
Wildfly	WFLY	5391	29	0	19	0
Wildfly	WFLY	5393	131	0	39	0
Wildfly	WFLY	5394	38	0	31	1
Wildfly	WFLY	3348	59	2	51	7
Wildfly	WFLY	3972	23	3	16	2
Wildfly	WFLY	3355	273	1	74	39
Wildfly	WFLY	5404	22	1	19	1
Wildfly	WFLY	1309	181	11	104	12
Wildfly	WFLY	3359	152	5	42	21
Wildfly	WFLY	3360	324	11	69	41
Wildfly	WFLY	3365	34	3	25	7
Wildfly	WFLY	2609	88	4	55	7
Wildfly	WFLY	7464	345	2	90	58
Wildfly	WFLY	7465	337	2	86	58
Wildfly	WFLY	5418	38	1	20	0
Wildfly	WFLY	5421	174	5	65	34
Wildfly	WFLY	5422	78	0	41	1
Wildfly	WFLY	3375	234	0	42	3
Wildfly	WFLY	1328	8	0	8	0
Wildfly	WFLY	3377	68	4	44	4
Wildfly	WFLY	5426	376	5	80	4
Wildfly	WFLY	3381	66	4	44	8
Wildfly	WFLY	3382	26	0	16	1
Wildfly	WFLY	3384	913	12	189	60
Wildfly	WFLY	5433	31	1	21	3
Wildfly	WFLY	2954	39	1	31	4
Wildfly	WFLY	7486	46	2	39	1
Wildfly	WFLY	7487	41	0	34	1
Wildfly	WFLY	7488	15	0	12	0
Wildfly	WFLY	3396	567	18	193	64
Wildfly	WFLY	5449	50	0	26	1
Wildfly	WFLY	3402	25	0	19	0
Wildfly	WFLY	5452	22	1	11	2
Wildfly	WFLY	5455	89	2	37	0
Wildfly	WFLY	1362	506	22	101	49
Wildfly	WFLY	5461	63	2	40	2
Wildfly	WFLY	1368	166	4	54	25
Wildfly	WFLY	3418	17	1	14	0
Wildfly	WFLY	3419	79	2	45	4
Wildfly	WFLY	1373	1530	28	177	136
Wildfly	WFLY	1374	17	0	14	0
Wildfly	WFLY	1375	15	0	11	1
Wildfly	WFLY	1377	3378	87	414	217
Wildfly	WFLY	1379	797	13	69	36
Wildfly	WFLY	3429	44	3	34	6
Wildfly	WFLY	3430	26	0	23	1
Wildfly	WFLY	1937	4	0	4	1
Wildfly	WFLY	7528	20	0	14	0
Wildfly	WFLY	7529	20	0	14	0
Wildfly	WFLY	3435	185	8	81	19
Wildfly	WFLY	3438	92	3	62	4
Wildfly	WFLY	7536	251	1	47	22
Wildfly	WFLY	1393	704	17	126	83
Wildfly	WFLY	5494	19	0	18	0
Wildfly	WFLY	5495	184	14	77	5
Wildfly	WFLY	3448	45	1	27	1
Wildfly	WFLY	1401	20	2	17	0
Wildfly	WFLY	1402	79	4	29	11
Wildfly	WFLY	1403	48	4	31	4
Wildfly	WFLY	3306	99	4	56	6
Wildfly	WFLY	5502	25	1	18	0
Wildfly	WFLY	1407	82	9	60	9
Wildfly	WFLY	1410	43	3	31	3
Wildfly	WFLY	918	112	0	36	0
Wildfly	WFLY	3462	16	0	10	1
Wildfly	WFLY	7745	22	3	15	3
Wildfly	WFLY	5513	180	17	96	13
Wildfly	WFLY	5516	5862	187	702	320
Wildfly	WFLY	5517	52	0	39	6
Wildfly	WFLY	5518	60	1	43	7
Wildfly	WFLY	5519	388	26	99	46
Wildfly	WFLY	5520	344	7	125	14
Wildfly	WFLY	5521	54	0	40	7
Wildfly	WFLY	7570	278	6	78	48
Wildfly	WFLY	5503	8	0	8	0
Wildfly	WFLY	5526	32	0	19	0
Wildfly	WFLY	5527	690	6	141	11
Wildfly	WFLY	5528	488	1	146	10
Wildfly	WFLY	5530	34	1	28	0
Wildfly	WFLY	1437	152	6	79	11
Wildfly	WFLY	3492	169	4	71	5
Wildfly	WFLY	3493	42	0	30	1
Wildfly	WFLY	1448	29	2	20	5
Wildfly	WFLY	1449	20	1	17	2
Wildfly	WFLY	3499	19	1	13	2
Wildfly	WFLY	5548	41	2	23	1
Wildfly	WFLY	7069	20	0	15	0
Wildfly	WFLY	7601	6	0	6	0
Wildfly	WFLY	7602	6	0	6	0
Wildfly	WFLY	5555	62	3	44	4
Wildfly	WFLY	1460	168	8	71	14
Wildfly	WFLY	3548	51	1	40	6
Wildfly	WFLY	1463	146	7	78	14
Wildfly	WFLY	3512	628	9	145	19
Wildfly	WFLY	5564	27	0	14	0
Wildfly	WFLY	1469	200	8	98	9
Wildfly	WFLY	3518	104	8	58	13
Wildfly	WFLY	5571	483	15	152	63
Wildfly	WFLY	5579	1343	49	235	210
Wildfly	WFLY	5580	48	2	29	0
Wildfly	WFLY	1485	93	6	42	12
Wildfly	WFLY	3534	37	3	31	5
Wildfly	WFLY	5591	38	0	20	0
Wildfly	WFLY	1497	23	4	18	3
Wildfly	WFLY	5594	41	0	24	0
Wildfly	WFLY	5595	8	0	8	1
Wildfly	WFLY	5596	94	4	68	4
Wildfly	WFLY	3322	93	1	37	0
Wildfly	WFLY	1506	274	7	71	44
Wildfly	WFLY	1508	71	0	34	0
Wildfly	WFLY	1509	21	1	18	1
Wildfly	WFLY	5607	35	1	20	0
Wildfly	WFLY	1512	95	5	52	8
Wildfly	WFLY	1513	177	6	95	8
Wildfly	WFLY	1514	111	1	52	18
Wildfly	WFLY	5612	84	4	37	18
Wildfly	WFLY	1517	120	11	50	20
Wildfly	WFLY	3568	16	0	13	2
Wildfly	WFLY	5617	8	1	8	0
Wildfly	WFLY	7668	60	7	27	0
Wildfly	WFLY	3324	27	0	18	2
Wildfly	WFLY	6740	40	1	28	0
Wildfly	WFLY	1531	355	14	97	59
Wildfly	WFLY	5628	31	0	20	0
Wildfly	WFLY	3147	346	25	98	50
Wildfly	WFLY	2987	130	1	46	4
Wildfly	WFLY	1543	175	10	69	24
Wildfly	WFLY	5640	171	10	56	24
Wildfly	WFLY	1545	1133	16	228	124
Wildfly	WFLY	1546	6	1	6	0
Wildfly	WFLY	1547	95	10	66	2
Wildfly	WFLY	7547	1102	42	285	46
Wildfly	WFLY	4354	28	2	22	1
Wildfly	WFLY	5646	3	0	3	1
Wildfly	WFLY	1551	18	0	15	2
Wildfly	WFLY	5648	223	10	77	23
Wildfly	WFLY	1553	32	2	21	0
Wildfly	WFLY	1560	77	7	57	12
Wildfly	WFLY	5657	30	3	22	3
Wildfly	WFLY	3610	129	8	58	12
Wildfly	WFLY	1565	9297	75	522	298
Wildfly	WFLY	5665	8	0	6	0
Wildfly	WFLY	5667	39	0	24	0
Wildfly	WFLY	1573	42	1	21	1
Wildfly	WFLY	1574	25	1	20	2
Wildfly	WFLY	1575	48	0	35	1
Wildfly	WFLY	5672	61	1	36	0
Wildfly	WFLY	3627	301	8	74	39
Wildfly	WFLY	1580	4	0	4	1
Wildfly	WFLY	5678	148	3	47	3
Wildfly	WFLY	5680	77	5	63	8
Wildfly	WFLY	5683	15	1	15	0
Wildfly	WFLY	7733	57	1	32	1
Wildfly	WFLY	1590	39	0	23	1
Wildfly	WFLY	3639	49	5	28	5
Wildfly	WFLY	1592	124	4	73	3
Wildfly	WFLY	5690	4	2	4	1
Wildfly	WFLY	2997	39	1	23	3
Wildfly	WFLY	5696	68	3	42	2
Wildfly	WFLY	1601	36	0	27	2
Wildfly	WFLY	7751	43	0	29	7
Wildfly	WFLY	7752	78	3	30	7
Wildfly	WFLY	3657	61	2	42	7
Wildfly	WFLY	5706	25	0	21	0
Wildfly	WFLY	3659	1052	48	192	114
Wildfly	WFLY	5709	45	2	29	1
Wildfly	WFLY	5711	3	1	3	1
Wildfly	WFLY	1620	112	3	68	7
Wildfly	WFLY	5721	60	1	35	0
Wildfly	WFLY	1626	80	2	39	4
Wildfly	WFLY	3532	29	0	27	6
Wildfly	WFLY	1631	1379	9	114	10
Wildfly	WFLY	3682	87	5	55	10
Wildfly	WFLY	3683	304	25	123	58
Wildfly	WFLY	5732	124	6	62	10
Wildfly	WFLY	5735	52	2	37	1
Wildfly	WFLY	5739	186	19	97	39
Wildfly	WFLY	3695	25	2	21	3
Wildfly	WFLY	3696	124	6	58	5
Wildfly	WFLY	2237	3	0	3	0
Wildfly	WFLY	1650	37	5	30	1
Wildfly	WFLY	5748	28	0	22	0
Wildfly	WFLY	3702	22	1	13	1
Wildfly	WFLY	1656	163	6	67	2
Wildfly	WFLY	1658	17	0	11	2
Wildfly	WFLY	5756	79	6	53	0
Wildfly	WFLY	2101	296	19	88	40
Wildfly	WFLY	3711	116	4	61	5
Wildfly	WFLY	1664	302	2	77	43
Wildfly	WFLY	3691	37	2	26	4
Wildfly	WFLY	5764	89	5	61	0
Wildfly	WFLY	3718	452	5	68	44
Wildfly	WFLY	3719	281	5	74	28
Wildfly	WFLY	1672	75	8	32	6
Wildfly	WFLY	5770	1108	6	129	75
Wildfly	WFLY	5771	60	7	50	6
Wildfly	WFLY	3727	454	5	111	79
Wildfly	WFLY	5777	270	9	72	58
Wildfly	WFLY	3011	32	0	25	2
Wildfly	WFLY	1636	354	26	133	27
Wildfly	WFLY	1685	547	23	134	99
Wildfly	WFLY	3012	19	1	16	0
Wildfly	WFLY	1690	28	1	26	6
Wildfly	WFLY	5788	491	11	145	73
Wildfly	WFLY	1716	297	3	76	31
Wildfly	WFLY	5794	8	0	8	0
Wildfly	WFLY	5806	1801	11	176	46
Wildfly	WFLY	1711	47	3	36	1
Wildfly	WFLY	5810	14	0	11	2
Wildfly	WFLY	5812	1216	19	208	165
Wildfly	WFLY	5813	75	4	53	3
Wildfly	WFLY	3017	53	6	37	6
Wildfly	WFLY	7695	813	4	185	90
Wildfly	WFLY	5581	37	0	20	0
Wildfly	WFLY	5819	17	0	11	0
Wildfly	WFLY	5823	4	0	4	0
Wildfly	WFLY	5824	19	1	14	2
Wildfly	WFLY	1730	202	8	81	34
Wildfly	WFLY	5828	464	23	113	10
Wildfly	WFLY	1735	29	4	19	7
Wildfly	WFLY	1736	38	3	23	8
Wildfly	WFLY	1737	64	5	39	15
Wildfly	WFLY	1738	64	9	44	18
Wildfly	WFLY	1739	38	5	31	8
Wildfly	WFLY	1740	61	6	33	9
Wildfly	WFLY	5841	33	3	23	1
Wildfly	WFLY	1746	5	0	5	0
Wildfly	WFLY	5458	13	0	9	0
Wildfly	WFLY	7118	17	1	17	2
Wildfly	WFLY	1752	348	25	96	61
Wildfly	WFLY	5851	33	0	25	1
Wildfly	WFLY	1757	14	2	11	1
Wildfly	WFLY	1765	27	1	18	0
Wildfly	WFLY	2343	415	11	93	58
Wildfly	WFLY	1772	11	0	9	0
Wildfly	WFLY	5871	34	0	25	2
Wildfly	WFLY	1776	34	0	25	0
Wildfly	WFLY	5873	91	13	53	16
Wildfly	WFLY	1781	42	7	31	8
Wildfly	WFLY	3830	166	11	66	12
Wildfly	WFLY	5880	813	1	130	66
Wildfly	WFLY	1785	140	22	85	3
Wildfly	WFLY	1786	1657	85	267	209
Wildfly	WFLY	5883	30	1	22	1
Wildfly	WFLY	3370	35	0	25	2
Wildfly	WFLY	3401	62	0	37	12
Wildfly	WFLY	3517	22	2	17	3
Wildfly	WFLY	1794	34	0	21	3
Wildfly	WFLY	3844	14	0	11	0
Wildfly	WFLY	3846	50	0	29	0
Wildfly	WFLY	3847	31	2	21	2
Wildfly	WFLY	1809	20	1	15	1
Wildfly	WFLY	1810	29	3	26	3
Wildfly	WFLY	5907	81	15	43	21
Wildfly	WFLY	1812	8	1	7	1
Wildfly	WFLY	1815	24	1	19	2
Wildfly	WFLY	6539	76	4	36	12
Wildfly	WFLY	7130	42	5	32	7
Wildfly	WFLY	5918	52	2	39	5
Wildfly	WFLY	3872	53	4	41	3
Wildfly	WFLY	3875	203	5	65	15
Wildfly	WFLY	5927	19	2	17	2
Wildfly	WFLY	3881	72	0	31	3
Wildfly	WFLY	5932	90	1	48	0
Wildfly	WFLY	5937	8859	9	136	116
Wildfly	WFLY	5939	14	2	13	2
Wildfly	WFLY	3471	163	5	59	7
Wildfly	WFLY	5944	15	2	13	2
Wildfly	WFLY	3900	166	2	49	20
Wildfly	WFLY	3903	6	1	3	1
Wildfly	WFLY	3904	65	2	48	2
Wildfly	WFLY	3905	195	16	82	22
Wildfly	WFLY	1861	69	5	41	0
Wildfly	WFLY	5959	42	2	31	4
Wildfly	WFLY	1865	29	2	19	5
Wildfly	WFLY	5962	29	0	16	4
Wildfly	WFLY	3918	40	2	23	4
Wildfly	WFLY	1873	267	5	91	32
Wildfly	WFLY	5970	21	1	16	0
Wildfly	WFLY	5971	26	3	23	4
Wildfly	WFLY	1879	30	5	27	3
Wildfly	WFLY	1886	4	0	4	0
Wildfly	WFLY	3939	32	2	26	2
Wildfly	WFLY	3942	29	1	25	3
Wildfly	WFLY	1896	57	1	32	2
Wildfly	WFLY	5995	51	0	32	3
Wildfly	WFLY	1901	62	2	31	3
Wildfly	WFLY	5998	16	1	14	0
Wildfly	WFLY	1904	340	21	84	36
Wildfly	WFLY	3048	266	2	105	3
Wildfly	WFLY	3731	2184	17	178	126
Wildfly	WFLY	3957	20	1	18	2
Wildfly	WFLY	1910	1313	41	176	152
Wildfly	WFLY	6009	39	0	22	0
Wildfly	WFLY	3733	40	3	21	6
Wildfly	WFLY	2587	128	7	58	13
Wildfly	WFLY	1924	513	51	217	61
Wildfly	WFLY	1926	333	3	68	42
Wildfly	WFLY	1927	8	3	8	2
Wildfly	WFLY	6025	9	0	9	1
Wildfly	WFLY	6026	52	2	35	1
Wildfly	WFLY	6027	4	0	4	0
Wildfly	WFLY	6031	36	1	27	2
Wildfly	WFLY	6033	40	5	23	5
Wildfly	WFLY	3986	185	4	38	5
Wildfly	WFLY	3988	49	4	35	13
Wildfly	WFLY	3989	35	1	22	2
Wildfly	WFLY	6038	189	13	75	14
Wildfly	WFLY	1946	184	2	57	14
Wildfly	WFLY	1947	18	0	14	0
Wildfly	WFLY	1948	41	6	32	5
Wildfly	WFLY	1949	11	1	9	2
Wildfly	WFLY	6680	129	5	49	2
Wildfly	WFLY	4007	12	2	11	2
Wildfly	WFLY	4008	216	13	75	41
Wildfly	WFLY	4013	67	0	27	0
Wildfly	WFLY	6064	57	0	31	0
Wildfly	WFLY	6068	58	3	40	4
Wildfly	WFLY	1973	231	7	75	35
Wildfly	WFLY	1974	24	0	18	5
Wildfly	WFLY	1975	1818	26	207	158
Wildfly	WFLY	3060	93	12	55	4
Wildfly	WFLY	2468	40	4	32	6
Wildfly	WFLY	2589	41	3	37	2
Wildfly	WFLY	6081	20	0	11	0
Wildfly	WFLY	1994	181	5	60	26
Wildfly	WFLY	1996	7	0	6	0
Wildfly	WFLY	1999	22	4	21	5
Wildfly	WFLY	4088	85	2	44	11
Wildfly	WFLY	4050	13	0	9	0
Wildfly	WFLY	6099	17	0	16	3
Wildfly	WFLY	2009	52	2	41	6
Wildfly	WFLY	7503	25	4	18	6
Wildfly	WFLY	2013	9	1	9	2
Wildfly	WFLY	2014	32	2	28	2
Wildfly	WFLY	6821	164	11	79	13
Wildfly	WFLY	2016	87	1	46	1
Wildfly	WFLY	3067	52	2	40	6
Wildfly	WFLY	6118	191	8	60	11
Wildfly	WFLY	2023	36	1	27	0
Wildfly	WFLY	6120	731	8	132	107
Wildfly	WFLY	4074	40	3	22	6
Wildfly	WFLY	4075	324	5	73	33
Wildfly	WFLY	6125	73	2	31	1
Wildfly	WFLY	6127	61	3	29	3
Wildfly	WFLY	2033	166	9	68	9
Wildfly	WFLY	2387	440	13	115	67
Wildfly	WFLY	6134	475	3	108	49
Wildfly	WFLY	6136	193	5	47	5
Wildfly	WFLY	4089	55	2	47	5
Wildfly	WFLY	6139	219	2	48	10
Wildfly	WFLY	6141	36	5	22	6
Wildfly	WFLY	6142	22	2	17	3
Wildfly	WFMP	26	95	46	63	5
Wildfly	WFMP	58	94	36	59	1
Wildfly	WFMP	14	541	92	117	30
Spring	AMQP	516	94	11	47	13
Spring	AMQP	532	476	12	72	40
Spring	AMQP	540	44	9	28	10
Spring	AMQP	541	16	3	15	0
Spring	AMQP	542	76	8	54	5
Spring	AMQP	546	138	21	86	4
Spring	AMQP	38	130	10	48	28
Spring	AMQP	551	481	19	125	65
Spring	AMQP	556	21	2	16	4
Spring	AMQP	561	250	16	72	39
Spring	AMQP	562	23	7	19	3
Spring	AMQP	565	385	17	75	62
Spring	AMQP	570	93	12	52	9
Spring	AMQP	572	99	8	58	9
Spring	AMQP	65	33	5	22	4
Spring	AMQP	73	8	0	7	0
Spring	AMQP	591	35	5	24	4
Spring	AMQP	594	303	16	97	38
Spring	AMQP	598	253	12	77	41
Spring	AMQP	99	8	1	4	1
Spring	AMQP	109	48	9	38	3
Spring	AMQP	625	38	4	29	4
Spring	AMQP	121	15	1	11	1
Spring	AMQP	122	582	55	136	98
Spring	AMQP	124	9	2	6	2
Spring	AMQP	125	14	3	10	1
Spring	AMQP	648	40	6	32	3
Spring	AMQP	653	56	4	31	4
Spring	AMQP	621	128	24	81	10
Spring	AMQP	656	125	11	63	12
Spring	AMQP	657	6	1	6	2
Spring	AMQP	148	33	5	25	3
Spring	AMQP	661	3	0	3	1
Spring	AMQP	150	8	2	8	3
Spring	AMQP	151	82	13	44	7
Spring	AMQP	668	403	6	86	74
Spring	AMQP	164	753	33	162	104
Spring	AMQP	165	20	3	17	2
Spring	AMQP	168	15	1	8	2
Spring	AMQP	170	32	2	21	1
Spring	AMQP	179	32	2	17	1
Spring	AMQP	190	79	7	59	6
Spring	AMQP	196	87	11	50	5
Spring	AMQP	633	59	7	32	8
Spring	AMQP	223	38	4	31	2
Spring	AMQP	231	4	0	4	0
Spring	AMQP	232	12	1	12	1
Spring	AMQP	233	32	1	22	2
Spring	AMQP	242	28	5	17	8
Spring	AMQP	243	42	6	34	7
Spring	AMQP	249	42	8	36	4
Spring	AMQP	250	8	1	7	0
Spring	AMQP	252	7	1	7	3
Spring	AMQP	260	174	10	62	12
Spring	AMQP	262	122	6	55	23
Spring	AMQP	268	48	5	21	8
Spring	AMQP	272	14	7	10	5
Spring	AMQP	274	24	4	20	3
Spring	AMQP	275	26	1	15	0
Spring	AMQP	280	14	1	13	0
Spring	AMQP	281	43	5	35	1
Spring	AMQP	282	62	7	36	8
Spring	AMQP	286	58	2	38	1
Spring	AMQP	290	155	14	62	9
Spring	AMQP	304	38	4	25	1
Spring	AMQP	307	17	4	14	1
Spring	AMQP	309	123	14	67	13
Spring	AMQP	327	26	1	16	2
Spring	AMQP	330	29	2	18	6
Spring	AMQP	331	15	1	9	2
Spring	AMQP	332	30	2	19	0
Spring	AMQP	338	15	0	11	0
Spring	AMQP	340	61	5	46	4
Spring	AMQP	351	216	12	75	33
Spring	AMQP	355	31	4	26	2
Spring	AMQP	359	35	6	31	4
Spring	AMQP	363	82	11	53	14
Spring	AMQP	365	87	5	43	0
Spring	AMQP	369	4	2	4	1
Spring	AMQP	371	29	8	23	7
Spring	AMQP	660	402	36	107	55
Spring	AMQP	383	82	10	49	1
Spring	AMQP	384	64	7	44	10
Spring	AMQP	385	116	14	76	4
Spring	AMQP	663	392	9	91	74
Spring	AMQP	396	21	0	16	2
Spring	AMQP	398	104	15	46	2
Spring	AMQP	421	26	2	21	4
Spring	AMQP	432	103	9	34	13
Spring	AMQP	434	12	3	12	3
Spring	AMQP	438	47	5	31	7
Spring	AMQP	446	47	6	30	2
Spring	AMQP	447	54	8	47	5
Spring	AMQP	463	29	4	19	10
Spring	AMQP	468	146	16	85	24
Spring	AMQP	469	64	9	37	6
Spring	AMQP	470	284	14	94	49
Spring	AMQP	472	33	2	22	3
Spring	AMQP	479	84	11	52	9
Spring	AMQP	481	59	9	43	7
Spring	AMQP	487	487	27	81	52
Spring	AMQP	490	46	1	28	4
Spring	AMQP	496	17	3	17	2
Spring	AMQP	498	6	1	6	0
Spring	AMQP	502	2182	34	202	94
Spring	AMQP	506	13	2	13	3
Spring	AMQP	508	4	1	4	2
Spring	AMQP	682	202	18	79	35
Spring	ANDROID	129	6	4	6	1
Spring	ANDROID	101	21	7	15	1
Spring	ANDROID	102	76	27	38	15
Spring	ANDROID	76	152	44	68	14
Spring	ANDROID	109	63	22	42	0
Spring	ANDROID	110	35	8	19	5
Spring	ANDROID	20	35	21	27	6
Spring	ANDROID	85	56	27	36	3
Spring	ANDROID	22	9	7	8	3
Spring	ANDROID	55	37	20	28	1
Spring	ANDROID	59	13	7	13	1
Spring	BATCH	2050	68	4	42	11
Spring	BATCH	2054	510	39	124	87
Spring	BATCH	2086	56	2	34	8
Spring	BATCH	2096	229	15	86	25
Spring	BATCH	2126	39	2	27	8
Spring	BATCH	2141	37	2	25	3
Spring	BATCH	97	25	3	19	0
Spring	BATCH	2151	7	0	7	0
Spring	BATCH	2153	62	5	47	8
Spring	BATCH	2156	255	11	100	39
Spring	BATCH	2172	39	8	33	4
Spring	BATCH	2179	18	1	14	3
Spring	BATCH	2189	45	4	35	4
Spring	BATCH	2204	50	3	38	5
Spring	BATCH	2205	42	4	30	3
Spring	BATCH	2206	91	5	56	5
Spring	BATCH	2212	98	7	55	13
Spring	BATCH	170	81	6	43	14
Spring	BATCH	2233	30	4	23	4
Spring	BATCH	2235	19	1	14	2
Spring	BATCH	192	102	5	58	6
Spring	BATCH	2242	30	1	18	3
Spring	BATCH	198	18	3	11	0
Spring	BATCH	2257	93	14	43	35
Spring	BATCH	212	22	1	17	2
Spring	BATCH	243	106	7	57	12
Spring	BATCH	244	48	1	35	4
Spring	BATCH	250	23	2	19	0
Spring	BATCH	252	22	1	18	1
Spring	BATCH	261	247	21	109	25
Spring	BATCH	262	20	0	16	0
Spring	BATCH	2311	181	11	93	28
Spring	BATCH	2313	384	19	133	48
Spring	BATCH	268	27	2	21	4
Spring	BATCH	281	19	0	13	2
Spring	BATCH	285	39	2	27	2
Spring	BATCH	293	34	5	23	1
Spring	BATCH	296	38	1	33	2
Spring	BATCH	2347	94	9	60	4
Spring	BATCH	304	47	4	38	3
Spring	BATCH	305	26	1	18	4
Spring	BATCH	2359	52	4	39	6
Spring	BATCH	312	12	1	6	2
Spring	BATCH	322	1779	39	137	76
Spring	BATCH	329	56	2	33	0
Spring	BATCH	2380	30	2	24	4
Spring	BATCH	335	50	10	42	8
Spring	BATCH	343	24	1	16	5
Spring	BATCH	347	23	7	20	6
Spring	BATCH	349	7	1	7	2
Spring	BATCH	350	53	3	38	7
Spring	BATCH	362	16	2	13	2
Spring	BATCH	364	77	9	54	3
Spring	BATCH	366	85	7	60	8
Spring	BATCH	367	18	1	10	0
Spring	BATCH	368	32	7	28	2
Spring	BATCH	371	63	5	40	8
Spring	BATCH	373	48	0	27	9
Spring	BATCH	376	18	0	14	2
Spring	BATCH	380	628	20	150	92
Spring	BATCH	383	33	1	26	2
Spring	BATCH	385	37	3	26	2
Spring	BATCH	393	48	1	32	1
Spring	BATCH	398	53	5	39	3
Spring	BATCH	400	44	4	34	0
Spring	BATCH	402	17	0	12	1
Spring	BATCH	406	5	1	5	3
Spring	BATCH	408	43	3	34	1
Spring	BATCH	409	16	1	8	1
Spring	BATCH	412	25	0	17	1
