Key	Group	Project	BugID	Talks	Enums	Code	Stack	CountSummaryHints	CountDescHints	CountRemainHints	Grade	Sentences	Words	Syllables	ASW	ALS
camel9040	Apache	CAMEL	9040	0	0	1	1	1	135	121	82.830000	191	397	3284	8.270000	2.080000
camel849	Apache	CAMEL	849	0	0	0	0	0	0	0	10.410000	4	63	106	1.680000	15.750000
camel851	Apache	CAMEL	851	0	0	0	0	0	0	0	10.400000	3	36	65	1.810000	12.000000
camel9048	Apache	CAMEL	9048	0	0	0	0	0	6	6	12.530000	15	221	419	1.900000	14.730000
camel857	Apache	CAMEL	857	0	0	0	0	1	0	0	13.470000	4	74	137	1.850000	18.500000
camel858	Apache	CAMEL	858	0	0	1	0	1	2	1	9.860000	3	35	62	1.770000	11.670000
camel860	Apache	CAMEL	860	0	0	1	0	1	6	5	11.180000	11	93	185	1.990000	8.450000
camel9059	Apache	CAMEL	9059	0	0	1	0	0	0	0	6.790000	3	36	54	1.500000	12.000000
camel871	Apache	CAMEL	871	0	0	0	0	0	2	2	7.510000	4	34	57	1.680000	8.500000
camel873	Apache	CAMEL	873	0	0	0	0	0	3	3	11.700000	4	75	127	1.690000	18.750000
camel879	Apache	CAMEL	879	0	0	0	0	0	0	0	2.280000	4	32	40	1.250000	8.000000
camel880	Apache	CAMEL	880	0	0	1	0	1	22	20	15.290000	38	184	452	2.460000	4.840000
camel881	Apache	CAMEL	881	0	0	0	0	0	0	0	10.010000	3	55	86	1.560000	18.330000
camel882	Apache	CAMEL	882	0	0	0	0	1	1	1	4.890000	3	19	29	1.530000	6.330000
camel885	Apache	CAMEL	885	0	0	0	0	1	0	0	12.040000	2	32	58	1.810000	16.000000
camel886	Apache	CAMEL	886	0	0	1	0	1	1	1	5.920000	7	49	78	1.590000	7.000000
camel890	Apache	CAMEL	890	0	0	1	1	0	87	73	27.230000	60	248	866	3.490000	4.130000
camel894	Apache	CAMEL	894	0	0	0	0	0	0	0	12.710000	2	59	84	1.420000	29.500000
camel9087	Apache	CAMEL	9087	0	0	1	0	0	19	10	20.700000	23	135	389	2.880000	5.870000
camel9089	Apache	CAMEL	9089	0	0	1	0	0	2	2	13.680000	4	51	105	2.060000	12.750000
camel9092	Apache	CAMEL	9092	0	0	0	0	0	2	2	12.490000	3	28	58	2.070000	9.330000
camel901	Apache	CAMEL	901	0	0	0	0	0	2	2	8.260000	9	106	173	1.630000	11.780000
camel902	Apache	CAMEL	902	0	0	0	0	1	1	1	8.640000	3	52	77	1.480000	17.330000
camel906	Apache	CAMEL	906	0	0	1	0	2	2	1	11.590000	4	47	90	1.910000	11.750000
camel9099	Apache	CAMEL	9099	0	0	0	1	0	41	40	121.100000	25	69	793	11.490000	2.760000
camel9101	Apache	CAMEL	9101	0	0	1	0	1	9	6	8.120000	6	53	91	1.720000	8.830000
camel912	Apache	CAMEL	912	0	0	0	0	0	3	3	10.610000	5	78	133	1.710000	15.600000
camel914	Apache	CAMEL	914	0	0	0	0	0	1	1	10.680000	7	118	197	1.670000	16.860000
camel9108	Apache	CAMEL	9108	0	0	0	0	0	5	5	14.610000	5	72	150	2.080000	14.400000
camel919	Apache	CAMEL	919	0	0	1	0	1	18	10	16.110000	16	93	232	2.490000	5.810000
camel920	Apache	CAMEL	920	0	0	0	0	1	3	3	14.790000	6	71	155	2.180000	11.830000
camel921	Apache	CAMEL	921	0	0	0	1	1	93	56	67.180000	64	173	1198	6.920000	2.700000
camel922	Apache	CAMEL	922	0	0	0	0	0	1	1	12.520000	9	187	317	1.700000	20.780000
camel8346	Apache	CAMEL	8346	0	0	0	0	1	0	0	10.830000	7	124	205	1.650000	17.710000
camel927	Apache	CAMEL	927	0	0	1	1	0	34	26	39.010000	25	96	432	4.500000	3.840000
camel9124	Apache	CAMEL	9124	0	0	0	0	1	3	3	16.430000	3	8	21	2.620000	2.670000
camel934	Apache	CAMEL	934	0	0	0	0	0	2	2	9.960000	2	10	20	2.000000	5.000000
camel939	Apache	CAMEL	939	0	0	0	0	0	0	0	9.960000	1	5	10	2.000000	5.000000
camel942	Apache	CAMEL	942	0	0	0	1	0	62	35	14.000000	22	144	330	2.290000	6.550000
camel9139	Apache	CAMEL	9139	0	0	0	0	0	2	2	15.350000	3	58	115	1.980000	19.330000
camel9140	Apache	CAMEL	9140	0	0	0	0	0	2	2	13.870000	3	55	104	1.890000	18.330000
camel9142	Apache	CAMEL	9142	0	0	0	0	0	4	4	18.530000	3	54	124	2.300000	18.000000
camel9143	Apache	CAMEL	9143	0	0	1	0	1	99	17	12.910000	19	354	637	1.800000	18.630000
camel9144	Apache	CAMEL	9144	0	0	1	1	0	68	43	52.300000	40	119	673	5.660000	2.980000
camel9150	Apache	CAMEL	9150	0	0	0	0	0	4	4	6.420000	4	20	34	1.700000	5.000000
camel9151	Apache	CAMEL	9151	0	0	1	0	0	13	3	8.830000	6	74	123	1.660000	12.330000
camel161	Apache	CAMEL	161	0	0	0	0	1	0	0	12.320000	2	12	26	2.170000	6.000000
camel969	Apache	CAMEL	969	0	0	0	0	1	5	5	13.570000	4	57	114	2.000000	14.250000
camel970	Apache	CAMEL	970	0	0	0	0	2	0	0	19.980000	1	8	22	2.750000	8.000000
camel9164	Apache	CAMEL	9164	0	0	0	1	2	110	97	62.300000	61	164	1068	6.510000	2.690000
camel973	Apache	CAMEL	973	0	0	0	1	1	42	31	22.100000	20	156	458	2.940000	7.800000
camel974	Apache	CAMEL	974	0	0	0	1	1	11	8	11.280000	9	93	180	1.940000	10.330000
camel2893	Apache	CAMEL	2893	0	0	0	0	3	0	0	10.220000	2	27	47	1.740000	13.500000
camel9171	Apache	CAMEL	9171	0	0	0	0	0	1	1	9.240000	5	88	134	1.520000	17.600000
camel980	Apache	CAMEL	980	0	0	0	0	0	6	6	8.900000	5	45	80	1.780000	9.000000
camel983	Apache	CAMEL	983	0	0	0	0	1	4	4	10.670000	3	14	29	2.070000	4.670000
camel9177	Apache	CAMEL	9177	0	0	1	0	0	10	4	9.000000	19	164	295	1.800000	8.630000
camel8358	Apache	CAMEL	8358	0	0	0	0	0	1	1	11.410000	6	89	160	1.800000	14.830000
camel9191	Apache	CAMEL	9191	0	0	1	1	2	51	33	39.280000	26	154	686	4.450000	5.920000
camel1001	Apache	CAMEL	1001	0	0	0	0	2	4	4	10.020000	3	20	39	1.950000	6.670000
camel1003	Apache	CAMEL	1003	0	0	0	0	0	2	2	4.260000	4	22	33	1.500000	5.500000
camel9199	Apache	CAMEL	9199	0	0	0	0	1	1	1	10.470000	3	38	68	1.790000	12.670000
camel9200	Apache	CAMEL	9200	0	0	1	0	1	4	3	11.110000	6	78	143	1.830000	13.000000
camel9202	Apache	CAMEL	9202	0	0	0	0	0	2	2	11.410000	18	424	640	1.510000	23.560000
camel9205	Apache	CAMEL	9205	0	0	0	0	0	7	7	11.270000	13	142	272	1.920000	10.920000
camel9208	Apache	CAMEL	9208	0	0	0	0	1	4	4	5.710000	6	57	85	1.490000	9.500000
camel1021	Apache	CAMEL	1021	0	0	0	0	0	0	0	6.580000	2	33	44	1.330000	16.500000
camel1023	Apache	CAMEL	1023	0	0	0	0	0	0	0	6.600000	2	20	31	1.550000	10.000000
camel1027	Apache	CAMEL	1027	0	0	1	0	3	6	5	14.380000	5	39	89	2.280000	7.800000
camel9220	Apache	CAMEL	9220	0	0	1	0	0	9	7	10.160000	17	112	220	1.960000	6.590000
camel9223	Apache	CAMEL	9223	0	0	1	1	1	42	29	42.880000	26	85	412	4.850000	3.270000
camel1034	Apache	CAMEL	1034	0	0	0	0	2	4	4	11.580000	10	150	271	1.810000	15.000000
camel9227	Apache	CAMEL	9227	0	0	0	1	0	14	9	22.830000	7	50	151	3.020000	7.140000
camel1037	Apache	CAMEL	1037	0	0	0	0	0	2	2	12.770000	4	71	129	1.820000	17.750000
camel9230	Apache	CAMEL	9230	0	0	1	0	1	9	5	10.450000	5	95	150	1.580000	19.000000
camel9233	Apache	CAMEL	9233	0	0	0	0	1	1	1	10.770000	3	49	83	1.690000	16.330000
camel9238	Apache	CAMEL	9238	0	0	1	1	1	53	49	34.920000	32	132	547	4.140000	4.120000
camel9243	Apache	CAMEL	9243	0	0	1	0	0	35	15	12.580000	21	202	418	2.070000	9.620000
camel1053	Apache	CAMEL	1053	0	0	0	0	0	2	2	4.060000	2	10	15	1.500000	5.000000
camel1054	Apache	CAMEL	1054	0	0	0	0	0	0	0	7.180000	2	26	39	1.500000	13.000000
camel9247	Apache	CAMEL	9247	0	0	0	0	0	1	1	9.110000	4	18	35	1.940000	4.500000
camel9248	Apache	CAMEL	9248	0	0	0	0	0	17	17	9.450000	27	100	200	2.000000	3.700000
camel1057	Apache	CAMEL	1057	0	0	1	0	0	3	3	5.330000	11	113	162	1.430000	10.270000
camel1062	Apache	CAMEL	1062	0	0	0	0	1	1	1	7.630000	4	52	80	1.540000	13.000000
camel1063	Apache	CAMEL	1063	0	0	0	0	0	3	3	8.140000	3	14	26	1.860000	4.670000
camel9257	Apache	CAMEL	9257	0	0	0	0	0	12	12	7.590000	6	35	62	1.770000	5.830000
camel9259	Apache	CAMEL	9259	0	0	1	0	1	13	5	7.070000	10	84	138	1.640000	8.400000
camel1070	Apache	CAMEL	1070	0	0	1	0	2	3	0	6.270000	4	27	44	1.630000	6.750000
camel1074	Apache	CAMEL	1074	0	0	0	0	2	2	2	21.660000	2	21	59	2.810000	10.500000
camel9269	Apache	CAMEL	9269	0	0	0	0	1	1	1	10.580000	3	63	96	1.520000	21.000000
camel9270	Apache	CAMEL	9270	0	0	0	0	0	4	4	8.820000	4	51	84	1.650000	12.750000
camel1080	Apache	CAMEL	1080	0	0	0	1	1	9	7	14.240000	6	37	86	2.320000	6.170000
camel9277	Apache	CAMEL	9277	0	0	0	0	1	7	7	16.890000	9	156	340	2.180000	17.330000
camel1088	Apache	CAMEL	1088	0	0	0	0	0	0	0	9.260000	2	43	60	1.400000	21.500000
camel9281	Apache	CAMEL	9281	0	0	1	0	0	15	11	7.110000	22	271	411	1.520000	12.320000
camel1090	Apache	CAMEL	1090	0	0	0	0	1	4	4	13.020000	4	39	82	2.100000	9.750000
camel1091	Apache	CAMEL	1091	0	0	0	0	0	2	2	7.790000	2	15	26	1.730000	7.500000
camel1093	Apache	CAMEL	1093	0	0	1	0	0	6	2	8.520000	7	63	110	1.750000	9.000000
camel1095	Apache	CAMEL	1095	0	0	1	0	0	3	1	10.290000	3	65	96	1.480000	21.670000
camel9290	Apache	CAMEL	9290	0	0	0	0	1	0	0	6.530000	3	34	51	1.500000	11.330000
camel9294	Apache	CAMEL	9294	0	0	1	0	0	10	2	11.450000	5	85	147	1.730000	17.000000
camel1103	Apache	CAMEL	1103	0	0	1	0	0	13	9	16.150000	7	57	138	2.420000	8.140000
camel1107	Apache	CAMEL	1107	0	0	0	0	1	3	3	8.330000	5	39	69	1.770000	7.800000
camel1108	Apache	CAMEL	1108	0	0	1	0	1	19	14	24.290000	14	91	288	3.160000	6.500000
camel1111	Apache	CAMEL	1111	0	0	0	0	1	6	6	13.840000	9	200	352	1.760000	22.220000
camel1118	Apache	CAMEL	1118	0	0	0	0	0	0	0	7.470000	3	31	50	1.610000	10.330000
camel1119	Apache	CAMEL	1119	0	0	0	0	1	1	1	8.190000	5	76	115	1.510000	15.200000
camel9313	Apache	CAMEL	9313	0	0	0	0	2	11	11	11.000000	19	191	367	1.920000	10.050000
camel1122	Apache	CAMEL	1122	0	0	0	0	1	1	1	11.710000	3	56	95	1.700000	18.670000
camel9316	Apache	CAMEL	9316	0	0	0	0	1	5	5	14.480000	5	97	185	1.910000	19.400000
camel1125	Apache	CAMEL	1125	0	0	1	0	1	6	5	22.060000	6	43	127	2.950000	7.170000
camel9318	Apache	CAMEL	9318	0	0	0	1	2	68	40	64.030000	33	88	586	6.660000	2.670000
camel9319	Apache	CAMEL	9319	0	0	0	0	2	7	7	11.070000	6	74	137	1.850000	12.330000
camel9321	Apache	CAMEL	9321	0	0	0	1	0	26	15	25.540000	15	75	249	3.320000	5.000000
camel1131	Apache	CAMEL	1131	0	0	1	0	1	6	2	29.670000	3	13	48	3.690000	4.330000
camel1135	Apache	CAMEL	1135	0	0	1	1	1	10	4	5.420000	9	48	77	1.600000	5.330000
camel9331	Apache	CAMEL	9331	0	0	0	0	2	2	2	6.490000	3	50	66	1.320000	16.670000
camel1140	Apache	CAMEL	1140	0	0	0	0	1	2	2	7.600000	3	12	22	1.830000	4.000000
camel1144	Apache	CAMEL	1144	0	0	1	0	0	21	11	14.400000	12	62	147	2.370000	5.170000
camel1145	Apache	CAMEL	1145	0	0	0	0	1	3	3	2.700000	4	29	38	1.310000	7.250000
camel9340	Apache	CAMEL	9340	0	0	1	1	2	9	5	14.460000	7	96	201	2.090000	13.710000
camel1150	Apache	CAMEL	1150	0	0	1	0	1	5	3	7.280000	6	62	99	1.600000	10.330000
camel9366	Apache	CAMEL	9366	0	0	1	0	1	5	5	7.630000	5	42	71	1.690000	8.400000
camel9375	Apache	CAMEL	9375	0	0	0	0	1	1	1	11.320000	4	40	78	1.950000	10.000000
camel9377	Apache	CAMEL	9377	0	0	0	0	0	0	0	12.690000	1	12	24	2.000000	12.000000
camel1187	Apache	CAMEL	1187	0	0	0	0	0	0	0	6.600000	4	40	62	1.550000	10.000000
camel1188	Apache	CAMEL	1188	0	0	1	0	2	26	19	18.700000	41	106	299	2.820000	2.590000
camel9381	Apache	CAMEL	9381	0	0	0	0	0	0	0	4.960000	3	27	39	1.440000	9.000000
camel1190	Apache	CAMEL	1190	0	0	1	0	2	2	1	14.320000	3	31	68	2.190000	10.330000
camel1193	Apache	CAMEL	1193	0	0	0	0	0	5	5	12.280000	4	63	116	1.840000	15.750000
camel9386	Apache	CAMEL	9386	0	0	0	0	0	1	1	11.100000	3	19	39	2.050000	6.330000
camel1196	Apache	CAMEL	1196	0	0	0	0	1	3	3	2.230000	3	10	14	1.400000	3.330000
camel1199	Apache	CAMEL	1199	0	0	0	0	0	0	0	8.760000	1	12	20	1.670000	12.000000
camel1205	Apache	CAMEL	1205	0	0	1	0	1	5	5	10.310000	14	77	155	2.010000	5.500000
camel1207	Apache	CAMEL	1207	0	0	0	1	1	24	16	54.140000	13	30	175	5.830000	2.310000
camel9405	Apache	CAMEL	9405	0	0	0	0	0	1	1	8.360000	10	120	196	1.630000	12.000000
camel9406	Apache	CAMEL	9406	0	0	0	0	1	5	5	5.610000	7	37	60	1.620000	5.290000
camel1216	Apache	CAMEL	1216	0	0	0	0	1	2	2	8.140000	3	14	26	1.860000	4.670000
camel1217	Apache	CAMEL	1217	0	0	0	0	1	1	1	10.220000	3	54	86	1.590000	18.000000
camel8395	Apache	CAMEL	8395	0	0	0	0	0	1	1	11.120000	3	30	58	1.930000	10.000000
camel1221	Apache	CAMEL	1221	0	0	0	0	0	3	3	12.840000	6	132	222	1.680000	22.000000
camel9417	Apache	CAMEL	9417	0	0	0	0	0	6	6	18.990000	3	50	119	2.380000	16.670000
camel9424	Apache	CAMEL	9424	0	0	1	1	1	68	43	40.030000	32	183	828	4.520000	5.720000
camel9426	Apache	CAMEL	9426	0	0	0	0	1	6	6	15.140000	7	72	163	2.260000	10.290000
camel9431	Apache	CAMEL	9431	0	0	1	0	1	11	8	15.260000	9	149	308	2.070000	16.560000
camel9432	Apache	CAMEL	9432	0	0	0	0	0	7	7	9.840000	9	135	224	1.660000	15.000000
camel1247	Apache	CAMEL	1247	0	0	0	0	0	2	2	7.690000	2	7	13	1.860000	3.500000
camel1249	Apache	CAMEL	1249	0	0	1	0	2	9	8	10.180000	14	151	276	1.830000	10.790000
camel9442	Apache	CAMEL	9442	0	0	1	0	0	4	4	9.780000	7	122	192	1.570000	17.430000
camel9444	Apache	CAMEL	9444	0	1	1	0	0	8	6	13.540000	16	49	116	2.370000	3.060000
camel1261	Apache	CAMEL	1261	0	0	1	1	0	14	7	12.150000	13	104	217	2.090000	8.000000
camel1263	Apache	CAMEL	1263	0	0	0	1	1	32	32	13.950000	25	164	375	2.290000	6.560000
camel1265	Apache	CAMEL	1265	0	0	0	0	0	0	0	8.380000	1	6	11	1.830000	6.000000
camel1270	Apache	CAMEL	1270	0	0	0	0	1	1	1	6.150000	3	35	51	1.460000	11.670000
camel1271	Apache	CAMEL	1271	0	0	0	1	0	18	18	12.900000	26	126	284	2.250000	4.850000
camel1274	Apache	CAMEL	1274	0	0	0	0	2	1	1	14.550000	2	23	50	2.170000	11.500000
camel9468	Apache	CAMEL	9468	0	0	0	0	0	1	1	8.520000	3	29	50	1.720000	9.670000
camel1278	Apache	CAMEL	1278	0	0	0	0	1	2	2	14.210000	4	52	109	2.100000	13.000000
camel1283	Apache	CAMEL	1283	0	0	0	0	0	0	0	8.430000	5	69	109	1.580000	13.800000
camel9480	Apache	CAMEL	9480	0	0	0	0	2	4	4	9.350000	3	16	31	1.940000	5.330000
camel9483	Apache	CAMEL	9483	0	0	1	0	0	17	12	12.230000	33	351	704	2.010000	10.640000
camel1292	Apache	CAMEL	1292	0	0	1	0	0	1	1	6.410000	5	26	44	1.690000	5.200000
camel1296	Apache	CAMEL	1296	0	0	0	0	0	2	2	4.000000	4	28	40	1.430000	7.000000
camel9491	Apache	CAMEL	9491	0	0	0	0	1	1	1	8.690000	4	54	87	1.610000	13.500000
camel1301	Apache	CAMEL	1301	0	0	0	0	1	7	7	18.380000	4	99	204	2.060000	24.750000
camel9503	Apache	CAMEL	9503	0	0	0	0	1	0	0	8.370000	1	10	17	1.700000	10.000000
camel9505	Apache	CAMEL	9505	0	0	1	0	2	19	14	11.480000	19	100	212	2.120000	5.260000
camel9506	Apache	CAMEL	9506	0	0	0	0	0	2	2	12.500000	5	108	180	1.670000	21.600000
camel9509	Apache	CAMEL	9509	0	0	0	0	0	121	121	20.850000	189	1503	4247	2.830000	7.950000
camel1585	Apache	CAMEL	1585	0	0	0	0	1	5	5	15.890000	4	48	109	2.270000	12.000000
camel1321	Apache	CAMEL	1321	0	0	0	0	0	2	2	6.560000	3	9	16	1.780000	3.000000
camel1325	Apache	CAMEL	1325	0	0	0	1	1	8	4	13.270000	8	53	118	2.230000	6.620000
camel1330	Apache	CAMEL	1330	0	0	0	0	0	1	1	14.210000	3	19	44	2.320000	6.330000
camel1332	Apache	CAMEL	1332	0	0	0	0	1	1	1	10.330000	5	60	108	1.800000	12.000000
camel9526	Apache	CAMEL	9526	0	0	1	1	0	35	32	5.220000	21	82	134	1.630000	3.900000
camel9527	Apache	CAMEL	9527	0	0	0	1	0	32	21	19.860000	28	132	376	2.850000	4.710000
camel9532	Apache	CAMEL	9532	0	0	1	0	1	4	3	9.490000	14	66	130	1.970000	4.710000
camel9543	Apache	CAMEL	9543	0	0	0	0	0	3	3	13.680000	4	51	105	2.060000	12.750000
camel1352	Apache	CAMEL	1352	0	0	0	0	2	6	6	11.530000	5	64	120	1.880000	12.800000
camel1356	Apache	CAMEL	1356	0	0	0	0	2	2	2	9.690000	6	76	131	1.720000	12.670000
camel9553	Apache	CAMEL	9553	0	0	1	0	0	28	13	19.640000	11	75	207	2.760000	6.820000
camel9557	Apache	CAMEL	9557	0	0	1	0	1	15	11	14.510000	15	138	310	2.250000	9.200000
camel9558	Apache	CAMEL	9558	0	0	1	0	1	23	5	8.330000	7	68	116	1.710000	9.710000
camel9560	Apache	CAMEL	9560	0	0	1	0	3	19	13	11.360000	12	103	206	2.000000	8.580000
camel9566	Apache	CAMEL	9566	0	0	0	0	0	0	0	6.580000	11	85	138	1.620000	7.730000
camel9569	Apache	CAMEL	9569	0	0	0	0	0	3	3	9.440000	3	11	22	2.000000	3.670000
camel1379	Apache	CAMEL	1379	0	0	0	0	0	0	0	12.400000	6	79	153	1.940000	13.170000
camel9576	Apache	CAMEL	9576	0	0	0	0	1	3	3	11.810000	5	75	137	1.830000	15.000000
camel9582	Apache	CAMEL	9582	0	0	0	0	0	2	2	6.030000	3	15	25	1.670000	5.000000
camel8424	Apache	CAMEL	8424	0	0	1	0	0	31	24	21.380000	25	168	489	2.910000	6.720000
camel1401	Apache	CAMEL	1401	0	0	0	0	1	6	6	16.480000	5	88	188	2.140000	17.600000
camel1406	Apache	CAMEL	1406	0	0	0	0	1	2	2	9.310000	3	10	20	2.000000	3.330000
camel9599	Apache	CAMEL	9599	0	0	0	0	0	0	0	6.330000	3	31	47	1.520000	10.330000
camel1408	Apache	CAMEL	1408	0	0	0	0	0	3	3	5.770000	3	10	17	1.700000	3.330000
camel1411	Apache	CAMEL	1411	0	0	0	0	3	0	0	10.560000	2	32	54	1.690000	16.000000
camel1412	Apache	CAMEL	1412	0	0	0	0	1	2	2	6.420000	3	18	30	1.670000	6.000000
camel1414	Apache	CAMEL	1414	0	0	1	0	0	10	9	9.350000	10	56	108	1.930000	5.600000
camel9607	Apache	CAMEL	9607	0	0	0	0	0	2	2	3.370000	7	37	53	1.430000	5.290000
camel1416	Apache	CAMEL	1416	0	0	0	0	1	2	2	7.140000	3	16	28	1.750000	5.330000
camel1417	Apache	CAMEL	1417	0	0	0	0	1	7	7	9.030000	6	49	89	1.820000	8.170000
camel9611	Apache	CAMEL	9611	0	0	1	0	0	10	1	6.560000	7	105	145	1.380000	15.000000
camel1421	Apache	CAMEL	1421	0	0	0	0	0	3	3	8.920000	4	32	58	1.810000	8.000000
camel1426	Apache	CAMEL	1426	0	0	0	0	1	5	5	6.750000	3	19	32	1.680000	6.330000
camel1428	Apache	CAMEL	1428	0	0	1	0	2	8	6	14.060000	4	60	121	2.020000	15.000000
camel9631	Apache	CAMEL	9631	0	0	0	0	1	3	3	16.090000	2	32	69	2.160000	16.000000
camel1441	Apache	CAMEL	1441	0	0	1	1	1	40	24	18.890000	26	75	212	2.830000	2.880000
camel1442	Apache	CAMEL	1442	0	0	0	0	0	1	1	10.110000	2	36	57	1.580000	18.000000
camel1443	Apache	CAMEL	1443	0	0	0	0	0	13	13	28.710000	8	67	233	3.480000	8.380000
camel1444	Apache	CAMEL	1444	0	0	0	0	0	2	2	5.810000	4	48	68	1.420000	12.000000
camel9640	Apache	CAMEL	9640	0	0	0	0	0	0	0	4.240000	2	21	28	1.330000	10.500000
camel9641	Apache	CAMEL	9641	0	0	0	0	0	2	2	3.410000	3	10	15	1.500000	3.330000
camel1454	Apache	CAMEL	1454	0	0	0	0	0	2	2	9.100000	2	35	53	1.510000	17.500000
camel1461	Apache	CAMEL	1461	0	0	1	0	0	11	9	11.190000	15	225	399	1.770000	15.000000
camel1462	Apache	CAMEL	1462	0	0	0	0	0	2	2	8.910000	3	54	80	1.480000	18.000000
camel1463	Apache	CAMEL	1463	0	0	0	0	2	4	4	10.230000	6	46	89	1.930000	7.670000
camel9656	Apache	CAMEL	9656	0	0	1	0	3	17	16	9.530000	16	132	245	1.860000	8.250000
camel9658	Apache	CAMEL	9658	0	0	1	0	0	2	1	6.600000	4	40	62	1.550000	10.000000
camel9660	Apache	CAMEL	9660	0	0	1	0	1	5	3	10.610000	6	82	145	1.770000	13.670000
camel9664	Apache	CAMEL	9664	0	0	1	0	2	6	2	13.630000	6	77	158	2.050000	12.830000
camel9665	Apache	CAMEL	9665	0	0	1	0	0	9	5	10.370000	5	62	111	1.790000	12.400000
camel1474	Apache	CAMEL	1474	0	0	0	0	1	2	2	11.890000	10	137	257	1.880000	13.700000
camel1475	Apache	CAMEL	1475	0	0	1	0	0	3	1	11.580000	4	49	93	1.900000	12.250000
camel1477	Apache	CAMEL	1477	0	0	1	0	1	9	8	8.840000	12	80	148	1.850000	6.670000
camel9670	Apache	CAMEL	9670	0	0	0	0	0	0	0	9.490000	4	48	83	1.730000	12.000000
camel1480	Apache	CAMEL	1480	0	0	0	0	1	6	6	4.070000	5	34	49	1.440000	6.800000
camel9673	Apache	CAMEL	9673	0	0	0	0	2	1	1	7.410000	4	52	79	1.520000	13.000000
camel9680	Apache	CAMEL	9680	0	0	1	1	0	144	62	40.530000	43	232	1062	4.580000	5.400000
camel1492	Apache	CAMEL	1492	0	0	0	0	0	1	1	14.110000	2	14	32	2.290000	7.000000
camel9686	Apache	CAMEL	9686	0	0	0	0	0	1	1	2.690000	3	12	17	1.420000	4.000000
camel9687	Apache	CAMEL	9687	0	0	0	0	0	2	2	9.310000	3	10	20	2.000000	3.330000
camel1496	Apache	CAMEL	1496	0	0	1	0	1	1	1	12.480000	6	44	94	2.140000	7.330000
camel9689	Apache	CAMEL	9689	0	0	0	0	0	12	12	42.250000	7	92	411	4.470000	13.140000
camel1498	Apache	CAMEL	1498	0	0	0	0	1	2	2	10.710000	3	45	78	1.730000	15.000000
camel1615	Apache	CAMEL	1615	0	0	0	0	1	1	1	19.970000	2	21	56	2.670000	10.500000
camel1504	Apache	CAMEL	1504	0	0	0	0	0	3	3	9.810000	4	65	105	1.620000	16.250000
camel1505	Apache	CAMEL	1505	0	0	0	1	2	12	9	28.850000	18	81	293	3.620000	4.500000
camel1506	Apache	CAMEL	1506	0	0	0	0	0	0	0	7.570000	4	47	74	1.570000	11.750000
camel1508	Apache	CAMEL	1508	0	0	0	0	1	0	0	7.590000	3	47	68	1.450000	15.670000
camel1509	Apache	CAMEL	1509	0	0	1	0	1	18	12	13.650000	22	66	157	2.380000	3.000000
camel1510	Apache	CAMEL	1510	0	0	1	0	1	33	19	9.990000	41	279	542	1.940000	6.800000
camel1511	Apache	CAMEL	1511	0	0	0	0	3	3	3	14.650000	2	30	62	2.070000	15.000000
camel1513	Apache	CAMEL	1513	0	0	1	0	0	16	11	7.280000	27	105	190	1.810000	3.890000
camel1516	Apache	CAMEL	1516	0	0	1	0	0	8	6	11.370000	6	90	161	1.790000	15.000000
camel9710	Apache	CAMEL	9710	0	0	1	1	0	109	65	52.020000	57	164	924	5.630000	2.880000
camel1519	Apache	CAMEL	1519	0	0	0	0	0	0	0	6.450000	3	42	59	1.400000	14.000000
camel9713	Apache	CAMEL	9713	0	0	0	0	1	4	4	9.800000	8	131	211	1.610000	16.380000
camel9714	Apache	CAMEL	9714	0	0	0	0	0	0	0	5.680000	1	7	11	1.570000	7.000000
camel1524	Apache	CAMEL	1524	0	0	0	0	0	6	6	17.190000	5	83	185	2.230000	16.600000
camel1525	Apache	CAMEL	1525	0	0	0	0	0	4	4	5.440000	5	46	68	1.480000	9.200000
camel1535	Apache	CAMEL	1535	0	0	0	0	1	2	2	13.460000	3	37	76	2.050000	12.330000
camel9730	Apache	CAMEL	9730	0	0	0	1	1	67	62	78.830000	48	133	1052	7.910000	2.770000
camel9732	Apache	CAMEL	9732	0	0	0	0	1	4	4	9.310000	3	10	20	2.000000	3.330000
camel1544	Apache	CAMEL	1544	0	0	0	0	0	2	2	6.340000	4	32	51	1.590000	8.000000
camel9738	Apache	CAMEL	9738	0	0	0	0	0	9	9	13.290000	6	104	195	1.880000	17.330000
camel1547	Apache	CAMEL	1547	0	0	0	0	2	5	5	17.110000	3	50	111	2.220000	16.670000
camel1548	Apache	CAMEL	1548	0	0	0	0	1	0	0	7.590000	1	9	15	1.670000	9.000000
camel1565	Apache	CAMEL	1565	0	0	0	1	0	23	16	17.410000	12	114	283	2.480000	9.500000
camel1566	Apache	CAMEL	1566	0	0	0	0	0	3	3	5.680000	3	21	33	1.570000	7.000000
camel8453	Apache	CAMEL	8453	0	0	0	0	1	4	4	14.950000	6	42	99	2.360000	7.000000
camel1568	Apache	CAMEL	1568	0	0	0	0	0	5	5	13.650000	4	70	133	1.900000	17.500000
camel9768	Apache	CAMEL	9768	0	0	1	0	2	27	14	8.910000	17	209	349	1.670000	12.290000
camel9774	Apache	CAMEL	9774	0	0	0	0	0	7	7	12.560000	4	59	112	1.900000	14.750000
camel1583	Apache	CAMEL	1583	0	0	1	0	0	2	0	10.250000	8	131	216	1.650000	16.380000
